time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-04-19T03:52:37.668Z,37.2475,21.2348,46.772,4.2,mb,42,94,0.555,0.56,us,us6000k5fm,2023-07-03T02:47:12.040Z,"32 km WNW of Filiatrá, Greece",earthquake,6.84,7.235,0.141,14,reviewed,us,us
2023-04-17T22:17:27.372Z,34.8759,27.6968,50.038,4.2,mb,46,193,1.379,0.97,us,us6000k56v,2023-07-03T02:47:23.040Z,"82 km SSE of Karpathos, Greece",earthquake,7.32,8.848,0.096,30,reviewed,us,us
2023-04-17T21:06:37.735Z,39.6837,22.3126,16.182,4.3,mb,42,41,0.662,0.86,us,us6000k561,2023-07-03T02:47:24.040Z,"6 km SSE of Týrnavos, Greece",earthquake,5.08,4.864,0.142,14,reviewed,us,us
2023-04-17T06:39:08.540Z,38.1965,38.6816,8.37,4,mb,24,57,0.762,0.42,us,us6000k4zl,2023-07-03T02:47:35.040Z,"",earthquake,3.23,6.643,0.299,3,reviewed,us,us
2023-04-16T22:55:57.458Z,38.0743,36.7493,10,4,mb,31,54,0.422,0.57,us,us6000k4y1,2023-07-03T02:47:38.040Z,"22 km ENE of Göksun, Turkey",earthquake,2.31,1.95,0.172,9,reviewed,us,us
2023-04-15T21:51:02.286Z,37.6037,37.1654,10,4.1,mb,50,53,0.233,0.53,us,us6000k4sz,2023-06-17T21:36:57.040Z,"Central Turkey",earthquake,4.29,1.887,0.151,12,reviewed,us,us
2023-04-15T09:37:21.889Z,37.9156,36.2978,2.813,4.3,mb,31,49,0.337,0.52,us,us6000k4n3,2023-06-17T21:36:56.040Z,"",earthquake,1.71,5.938,0.126,18,reviewed,us,us
2023-04-14T23:58:24.522Z,27.4122,34.0681,10,4.2,mb,60,153,4.092,0.74,us,us6000k4nd,2023-06-17T21:36:56.040Z,"30 km NE of Hurghada, Egypt",earthquake,10.08,1.946,0.092,33,reviewed,us,us
2023-04-14T03:45:58.805Z,32.0897,50.0651,10,4.5,mb,65,62,7.613,0.73,us,us6000k48e,2023-06-17T21:36:52.040Z,"50 km WSW of Fārsān, Iran",earthquake,6.36,1.816,0.068,63,reviewed,us,us
2023-04-13T23:01:51.867Z,35.5321,22.1789,10,4.1,mb,29,193,1.656,0.32,us,us6000k5ja,2023-06-17T21:37:02.040Z,"100 km SW of Kýthira, Greece",earthquake,7.59,1.866,0.214,6,reviewed,us,us
2023-04-13T18:25:22.005Z,35.1255,23.1674,43.297,4.2,mb,46,129,1.42,0.82,us,us6000k5j6,2023-06-17T21:37:02.040Z,"Crete, Greece",earthquake,8.03,6.334,0.128,17,reviewed,us,us
2023-04-13T13:27:00.218Z,38.1221,38.5573,10,4.4,mb,40,120,0.985,1.21,us,us6000k425,2023-06-17T21:36:50.040Z,"10 km NNW of Sincik, Turkey",earthquake,1.95,1.904,0.112,23,reviewed,us,us
2023-04-11T10:30:49.674Z,39.4205,44.48,10,4.3,mb,68,44,0.588,0.42,us,us6000k3gv,2023-06-17T21:36:46.040Z,"36 km ESE of Doğubayazıt, Turkey",earthquake,4.48,1.88,0.084,40,reviewed,us,us
2023-04-11T08:17:42.872Z,37.897,36.4435,10,4.3,mb,40,38,0.326,1.02,us,us6000k3g6,2023-06-17T21:36:45.040Z,"14 km SSW of Göksun, Turkey",earthquake,3.47,1.908,0.217,6,reviewed,us,us
2023-04-10T22:45:09.830Z,37.4535,37.1254,15.554,4,mb,41,66,0.187,0.97,us,us6000k3dd,2023-06-17T21:36:44.040Z,"15 km WSW of Pazarcık, Turkey",earthquake,5.11,3.284,0.113,21,reviewed,us,us
2023-04-10T22:35:43.423Z,34.7857,26.3309,43.713,4.1,mb,60,94,1.284,0.6,us,us6000k3d9,2023-06-17T21:36:44.040Z,"46 km S of Palekastro, Greece",earthquake,6.37,8.076,0.075,49,reviewed,us,us
2023-04-08T00:26:44.575Z,38.1056,36.8693,5.63,4.1,mb,35,56,0.466,0.48,us,us6000k2s7,2023-06-13T03:12:28.040Z,"16 km SSW of Afşin, Turkey",earthquake,2.41,8.014,0.234,5,reviewed,us,us
2023-04-07T08:29:38.709Z,39.076,40.4393,10,4.5,mb,41,62,0.942,0.79,us,us6000k2m4,2023-06-13T03:12:33.040Z,"21 km NNW of Bingöl, Turkey",earthquake,4.69,1.928,0.115,22,reviewed,us,us
2023-04-06T00:57:44.196Z,37.6604,35.4674,10.149,4.2,mb,33,58,0.702,0.72,us,us6000k29p,2023-06-13T03:12:45.040Z,"13 km NNE of Aladağ, Turkey",earthquake,4.38,1.804,0.198,7,reviewed,us,us
2023-04-04T08:54:53.818Z,37.1977,30.48,10,4.3,mb,48,34,0.641,0.58,us,us6000k1w6,2023-06-13T03:13:05.040Z,"12 km SSE of Kızılkaya, Turkey",earthquake,1.82,1.877,0.168,10,reviewed,us,us
2023-04-04T04:54:50.399Z,35.4865,21.9389,42.939,4.1,mb,30,133,1.689,0.38,us,us6000k3is,2023-06-13T03:13:07.040Z,"120 km SW of Kýthira, Greece",earthquake,5.19,9.826,0.214,6,reviewed,us,us
2023-04-03T12:44:15.375Z,38.0591,37.7701,10,4.1,mwr,34,64,0.884,0.69,us,us6000k1pg,2023-06-13T03:13:14.040Z,"",earthquake,1.89,1.87,0.071,19,reviewed,us,us
2023-04-03T10:52:56.171Z,38.013,37.7709,10,4.3,mb,54,91,0.856,1.01,us,us6000k1p0,2023-06-13T03:13:15.040Z,"11 km SW of Doğanşehir, Turkey",earthquake,4.96,1.898,0.133,16,reviewed,us,us
2023-04-03T03:45:49.031Z,37.9347,36.2862,5,4.4,mb,47,50,0.357,0.5,us,us6000k1n0,2023-06-13T03:13:18.040Z,"18 km ESE of Saimbeyli, Turkey",earthquake,2.13,1.888,0.131,17,reviewed,us,us
2023-04-02T00:45:59.712Z,37.8062,21.0953,34.009,4,mb,52,118,0.91,0.85,us,us6000k1f3,2023-06-13T03:13:31.040Z,"4 km SSW of Arkoúdi, Greece",earthquake,6.8,7.243,0.196,7,reviewed,us,us
2023-04-01T21:24:39.112Z,41.0553,33.5349,6.314,4.3,mb,55,29,0.137,0.7,us,us6000k1ek,2023-06-03T22:06:17.040Z,"16 km NNW of Ilgaz, Turkey",earthquake,2.54,4.306,0.154,12,reviewed,us,us
2023-04-01T14:03:06.729Z,44.162,43.2882,10,4.5,mb,26,57,4.154,1.17,us,us6000k1cs,2023-06-03T22:06:16.040Z,"6 km N of Lysogorskaya, Russia",earthquake,10.61,1.899,0.1,29,reviewed,us,us
2023-04-01T12:40:52.207Z,36.0466,35.9161,10,4.3,mb,48,100,1.531,0.58,us,us6000k1cm,2023-06-03T22:06:16.040Z,"",earthquake,4.46,1.878,0.113,22,reviewed,us,us
2023-04-01T12:34:36.956Z,36.0662,35.8128,10,4.3,mb,46,65,1.57,0.41,us,us6000k1cg,2023-06-03T22:06:16.040Z,"",earthquake,2.2,1.89,0.116,24,reviewed,us,us
2023-03-31T16:05:17.316Z,37.268,24.1069,129.141,4.8,mb,75,56,1.744,0.73,us,us6000k168,2023-06-03T22:06:14.040Z,"37 km WNW of Sérifos, Greece",earthquake,5.96,5.571,0.049,126,reviewed,us,us
2023-03-31T10:56:57.370Z,36.9811,36.661,10.143,4.3,mb,84,41,0.478,0.47,us,us6000k139,2023-06-03T22:06:11.040Z,"19 km SSE of Hasanbeyli, Turkey",earthquake,3.99,4.733,0.093,33,reviewed,us,us
2023-03-30T19:23:00.507Z,34.6633,25.2259,10,4.6,mb,107,71,0.682,0.86,us,us6000k0y7,2023-06-03T22:06:09.040Z,"38 km S of Pýrgos, Greece",earthquake,5.36,1.808,0.066,68,reviewed,us,us
2023-03-30T14:09:28.824Z,42.758,46.3209,10,4.1,mb,20,103,0.626,1.18,us,us6000k0w4,2023-06-03T22:06:08.040Z,"5 km SSE of Gagatli, Russia",earthquake,4.94,1.95,0.198,7,reviewed,us,us
2023-03-29T22:55:55.861Z,25.3304,36.0793,9.106,4.5,mb,45,151,5.968,0.63,us,us6000k1rt,2023-06-03T22:06:18.040Z,"108 km SSW of Al Wajh, Saudi Arabia",earthquake,7.63,4.28,0.1,29,reviewed,us,us
2023-03-29T21:44:22.024Z,37.786,36.5257,10,4.3,mb,59,52,0.251,0.65,us,us6000k0re,2023-06-03T22:06:07.040Z,"26 km S of Göksun, Turkey",earthquake,5.14,1.715,0.099,29,reviewed,us,us
2023-03-29T20:08:37.009Z,37.3405,36.8426,3.865,4.1,mb,39,70,0.171,0.74,us,us6000k0qm,2023-06-03T22:06:06.040Z,"Central Turkey",earthquake,3.81,5.831,0.174,9,reviewed,us,us
2023-03-29T16:47:02.108Z,37.9287,36.2781,3.848,4.5,mb,99,58,0.352,0.73,us,us6000k0ne,2023-06-03T22:06:06.040Z,"17 km ESE of Saimbeyli, Turkey",earthquake,3.46,4.654,0.066,68,reviewed,us,us
2023-03-29T13:58:39.296Z,38.2368,38.0593,5.513,4.4,mb,42,70,0.882,0.39,us,us6000k0jz,2023-06-03T22:06:06.040Z,"13 km SE of Akçadağ, Turkey",earthquake,4.13,1.783,0.13,17,reviewed,us,us
2023-03-28T10:55:16.146Z,37.6759,36.3106,16.767,4.3,mb,27,147,0.1,0.99,us,us6000k0a8,2023-06-03T22:06:03.040Z,"11 km NNW of Andırın, Turkey",earthquake,3.71,4.536,0.177,9,reviewed,us,us
2023-03-27T14:35:16.141Z,38.0816,36.5466,8.93,4.4,mwr,106,27,0.34,0.76,us,us7000jn0d,2023-06-03T22:06:27.040Z,"K. Maras, Turkey",earthquake,2.95,4.016,0.06,27,reviewed,us,us
2023-03-25T20:56:06.470Z,34.692,25.3067,39.189,4.1,mb,68,172,2.754,0.76,us,us7000jmqw,2023-05-26T21:54:21.040Z,"37 km SSE of Pýrgos, Greece",earthquake,9.36,8.271,0.074,59,reviewed,us,us
2023-03-25T19:13:32.370Z,32.6182,47.6519,10,4.8,mb,73,52,3.509,0.79,us,us7000jmqd,2023-05-26T21:54:20.040Z,"36 km ESE of Dehlorān, Iran",earthquake,7.23,1.825,0.057,96,reviewed,us,us
2023-03-25T06:33:40.469Z,37.9067,36.189,10,4.3,mb,23,149,0.349,1.12,us,us7000jmmu,2023-05-26T21:54:19.040Z,"12 km SE of Saimbeyli, Turkey",earthquake,2.16,1.92,0.16,11,reviewed,us,us
2023-03-25T04:39:34.155Z,38.039,37.0762,10,4.5,mb,58,70,0.551,0.96,us,us7000jmme,2023-05-26T21:54:19.040Z,"10 km WSW of Ekinözü, Turkey",earthquake,5.55,1.911,0.077,51,reviewed,us,us
2023-03-24T13:10:35.229Z,37.9624,37.5237,12.756,4.4,mb,66,39,0.673,0.63,us,us7000jme6,2023-05-26T21:54:16.040Z,"7 km E of Nurhak, Turkey",earthquake,2.39,4.272,0.087,38,reviewed,us,us
2023-03-24T07:10:02.687Z,40.8603,48.2506,41.202,4.2,mb,46,108,2.464,0.76,us,us7000jmcr,2023-05-26T21:54:15.040Z,"11 km NE of İsmayıllı, Azerbaijan",earthquake,8.54,10,0.094,31,reviewed,us,us
2023-03-24T03:51:48.068Z,38.3265,21.9579,9.64,4.3,mb,46,69,1.146,0.62,us,us7000jmbv,2023-05-26T21:54:15.040Z,"4 km NW of Kamárai, Greece",earthquake,3.76,4.589,0.153,12,reviewed,us,us
2023-03-24T03:16:56.125Z,38.4614,44.8505,11,5.6,mww,101,40,1.179,0.92,us,us7000jmbi,2023-05-26T21:54:15.040Z,"13 km SW of Khowy, Iran",earthquake,3.53,1.805,0.047,43,reviewed,us,us
2023-03-24T00:39:53.695Z,37.9593,36.3728,10,4.6,mwr,138,20,0.379,0.95,us,us7000jmay,2023-05-26T21:54:14.040Z,"K. Maras, Turkey",earthquake,4.35,1.822,0.053,34,reviewed,us,us
2023-03-23T10:04:57.411Z,38.0186,36.4699,10,4.4,mb,39,65,0.39,1.07,us,us7000jm5l,2023-05-26T21:54:14.040Z,"2 km W of Göksun, Turkey",earthquake,1.47,1.903,0.178,9,reviewed,us,us
2023-03-23T09:19:53.459Z,38.0109,36.4273,10,5.3,mww,107,21,0.396,0.97,us,us7000jm54,2023-05-26T21:54:14.040Z,"6 km W of Göksun, Turkey",earthquake,5.31,1.77,0.054,33,reviewed,us,us
2023-03-23T05:45:22.216Z,37.8867,36.6199,7.606,4.2,mwr,38,47,0.376,0.67,us,us7000jm47,2023-05-26T21:54:13.040Z,"18 km SE of Göksun, Turkey",earthquake,2.35,3.202,0.065,23,reviewed,us,us
2023-03-23T03:30:41.839Z,40.4096,20.6264,10,4.5,mb,60,60,0.714,0.67,us,us7000jm3h,2023-05-26T21:54:13.040Z,"9 km NNW of Ersekë, Albania",earthquake,3.32,1.839,0.204,7,reviewed,us,us
2023-03-23T02:09:34.565Z,40.4158,20.6663,10,4,mb,40,61,0.739,0.62,us,us7000jm39,2023-05-26T21:54:13.040Z,"8 km N of Ersekë, Albania",earthquake,3.56,1.94,0.183,8,reviewed,us,us
2023-03-23T01:43:20.529Z,40.468,20.713,14.367,4.9,mb,101,36,0.802,0.76,us,us7000jm2z,2023-05-26T21:54:13.040Z,"14 km NNE of Ersekë, Albania",earthquake,3.08,3.084,0.06,88,reviewed,us,us
2023-03-22T19:43:25.380Z,38.0772,38.0427,10,4.3,mwr,67,35,0.886,0.89,us,us7000jm0j,2023-05-26T21:54:12.040Z,"15 km E of Doğanşehir, Turkey",earthquake,4.12,1.565,0.056,31,reviewed,us,us
2023-03-22T07:44:01.648Z,37.798,20.9915,10,4.5,mb,48,121,0.966,0.97,us,us7000jlwa,2023-05-26T21:54:11.040Z,"8 km ENE of Zakynthos, Greece",earthquake,6.16,1.893,0.243,5,reviewed,us,us
2023-03-21T00:20:13.895Z,38.9742,21.1394,10,4.5,mwr,128,42,0.934,0.9,us,us7000jljx,2023-05-26T21:54:09.040Z,"Greece",earthquake,5.44,1.786,0.065,23,reviewed,us,us
2023-03-20T15:40:36.190Z,37.3664,36.7383,10,4,mb,42,61,0.189,1,us,us7000jlfv,2023-05-26T21:54:08.040Z,"21 km N of Nurdağı, Turkey",earthquake,1.4,1.936,0.212,6,reviewed,us,us
2023-03-20T14:02:15.330Z,45.0657,23.1476,10,4.9,mb,100,30,1.198,0.66,us,us7000jlf8,2023-07-14T17:14:45.473Z,"2 km SSE of Arcani, Romania",earthquake,5.93,1.853,0.061,84,reviewed,us,us
2023-03-20T09:57:07.933Z,38.0581,37.1965,10,4.2,mb,59,64,0.705,0.78,us,us7000jle3,2023-05-26T21:54:07.040Z,"0 km ESE of Ekinözü, Turkey",earthquake,3.09,1.818,0.118,20,reviewed,us,us
2023-03-19T12:56:45.888Z,38.0182,36.4817,9.438,4.3,mb,37,51,0.392,0.61,us,us7000jmew,2023-05-26T21:54:16.040Z,"1 km WSW of Göksun, Turkey",earthquake,1.46,5.205,0.142,14,reviewed,us,us
2023-03-19T12:54:24.814Z,38.0441,36.4908,9.74,4.3,mb,64,47,0.367,0.46,us,us7000jl95,2023-05-26T21:54:06.040Z,"",earthquake,3.77,4.345,0.091,34,reviewed,us,us
2023-03-19T08:28:43.221Z,29.6454,50.871,10,4.2,mb,37,86,6.665,0.44,us,us7000jl7u,2023-05-26T21:54:05.040Z,"35 km ENE of Bandar-e Genāveh, Iran",earthquake,6.21,1.889,0.098,29,reviewed,us,us
2023-03-18T09:31:05.651Z,37.1129,36.3047,7.423,4.1,mb,23,82,0.467,0.36,us,us7000jm77,2023-05-20T23:20:43.040Z,"Central Turkey",earthquake,2.49,7.315,0.234,5,reviewed,us,us
2023-03-18T09:25:31.128Z,37.8325,36.3765,2.786,4.4,mb,40,51,0.253,0.38,us,us7000jl20,2023-05-20T23:20:37.040Z,"23 km SSW of Göksun, Turkey",earthquake,3.4,5.654,0.123,20,reviewed,us,us
2023-03-18T05:14:29.880Z,38.0124,36.4342,7.446,4.6,mb,81,45,0.394,0.7,us,us7000jl0z,2023-05-20T23:20:36.040Z,"5 km W of Göksun, Turkey",earthquake,3.32,4.73,0.069,62,reviewed,us,us
2023-03-18T01:40:06.005Z,37.7982,36.6794,7.657,4.1,mb,38,44,0.341,1.21,us,us7000jl04,2023-05-20T23:20:35.040Z,"29 km SSE of Göksun, Turkey",earthquake,3.66,6.888,0.197,7,reviewed,us,us
2023-03-17T13:45:43.707Z,37.7831,21.2746,28.411,4.4,mb,68,76,0.795,0.75,us,us7000jku7,2023-05-20T23:20:33.040Z,"4 km SSW of Savália, Greece",earthquake,4.26,5.324,0.093,33,reviewed,us,us
2023-03-17T01:41:13.745Z,38.0241,36.5823,5,4.4,mb,32,41,0.404,0.81,us,us7000jkp9,2023-05-20T23:20:30.040Z,"7 km E of Göksun, Turkey",earthquake,2.86,1.807,0.19,8,reviewed,us,us
2023-03-16T20:41:44.683Z,30.7312,50.1542,22.01,4.3,mb,60,58,6.283,0.75,us,us7000jklj,2023-05-20T23:20:30.040Z,"17 km NNW of Behbahān, Iran",earthquake,8.74,4.692,0.084,40,reviewed,us,us
2023-03-16T19:59:13.596Z,36.2558,34.3695,10,4.3,mb,62,57,1.544,0.97,us,us7000jkk9,2023-05-20T23:20:30.040Z,"30 km SE of Kızkalesi, Turkey",earthquake,4.98,1.827,0.109,24,reviewed,us,us
2023-03-16T18:32:51.492Z,35.3022,46.0259,10,5.1,mww,101,67,0.605,0.81,us,us7000jkjc,2023-05-20T23:20:30.040Z,"14 km NNE of Ḩalabja, Iraq",earthquake,5,1.794,0.098,10,reviewed,us,us
2023-03-16T11:47:14.816Z,38.5027,45.0678,10,5.2,mww,110,33,1.111,1.02,us,us7000jkel,2023-05-20T23:20:29.040Z,"11 km ESE of Khowy, Iran",earthquake,5.3,1.758,0.063,24,reviewed,us,us
2023-03-16T10:55:07.845Z,40.7432,31.5028,10,4.8,mww,92,23,0.357,1.06,us,us7000jkeb,2023-05-20T23:20:29.040Z,"",earthquake,3.45,1.81,0.098,10,reviewed,us,us
2023-03-15T06:27:07.949Z,34.5912,32.5012,10,4.2,mb,51,149,0.776,0.95,us,us7000jk0j,2023-05-20T23:20:25.040Z,"17 km S of Koloni, Cyprus",earthquake,5.64,1.883,0.121,19,reviewed,us,us
2023-03-15T03:29:56.023Z,37.1468,36.3894,12.301,4.2,mb,29,95,0.434,0.73,us,us7000jjzy,2023-05-20T23:20:24.040Z,"14 km W of Hasanbeyli, Turkey",earthquake,2.71,7.958,0.215,6,reviewed,us,us
2023-03-14T16:35:59.096Z,35.5167,22.179,10,5.4,mww,140,36,1.671,0.95,us,us7000jjve,2023-05-20T23:20:23.040Z,"",earthquake,3.6,1.785,0.04,61,reviewed,us,us
2023-03-14T14:49:49.524Z,37.7899,37.3899,10,4.6,mwr,104,28,0.482,1.01,us,us7000jjv5,2023-05-20T23:20:23.040Z,"Central Turkey",earthquake,3.3,1.82,0.069,20,reviewed,us,us
2023-03-14T06:47:34.436Z,38.0681,36.9544,3.289,4.6,mwr,68,44,0.541,0.49,us,us7000jjrw,2023-05-20T23:20:22.040Z,"20 km S of Afşin, Turkey",earthquake,2.18,4.382,0.06,27,reviewed,us,us
2023-03-14T02:27:52.019Z,38.1128,38.5365,8.388,3.9,mwr,42,42,0.708,0.39,us,us7000jjqf,2023-05-20T23:20:21.040Z,"eastern Turkey",earthquake,2.83,6.619,0.083,14,reviewed,us,us
2023-03-13T02:23:14.787Z,36.8216,36.5749,8.342,4.3,mb,74,56,0.617,0.65,us,us7000jjg7,2023-05-20T23:20:19.040Z,"4 km NNE of Aşağı Karafakılı, Turkey",earthquake,4.27,4.77,0.082,42,reviewed,us,us
2023-03-13T02:13:53.408Z,38.1179,38.6785,10,4.4,mb,80,49,0.685,0.8,us,us7000jjg2,2023-05-20T23:20:19.040Z,"",earthquake,4.45,1.855,0.075,51,reviewed,us,us
2023-03-13T01:34:30.468Z,38.1188,38.6904,5.474,4.6,mwr,127,44,0.685,0.69,us,us7000jjft,2023-05-20T23:20:19.040Z,"11 km NE of Sincik, Turkey",earthquake,3.57,3.845,0.048,41,reviewed,us,us
2023-03-12T17:44:22.204Z,45.5172,26.2862,136.814,4.2,mb,41,34,0.241,0.65,us,us7000jjcu,2023-05-20T23:20:18.040Z,"Romania",earthquake,5.48,4.641,0.187,8,reviewed,us,us
2023-03-12T12:31:22.559Z,37.9391,36.329,10,4.3,mb,39,77,0.359,0.48,us,us7000jjbv,2023-05-20T23:20:17.040Z,"17 km WSW of Göksun, Turkey",earthquake,2.61,1.903,0.133,16,reviewed,us,us
2023-03-12T06:35:32.501Z,34.2696,45.6421,10,4,mb,31,126,1.325,0.61,us,us7000jksa,2023-05-20T23:20:32.040Z,"29 km SW of Sarpol-e Z̄ahāb, Iran",earthquake,9.73,1.95,0.126,18,reviewed,us,us
2023-03-11T19:35:16.225Z,36.9506,35.7349,3.736,4.3,mb,43,101,0.795,0.57,us,us7000jj67,2023-05-15T02:49:09.040Z,"11 km SW of Ceyhan, Turkey",earthquake,4.84,5.427,0.142,14,reviewed,us,us
2023-03-11T12:09:19.298Z,45.458,26.3442,132.66,4.1,mb,20,59,0.283,0.63,us,us7000jj4f,2023-05-15T02:49:12.040Z,"0 km NE of Bâsca Rozilei, Romania",earthquake,7.18,5.305,0.233,5,reviewed,us,us
2023-03-11T11:32:10.713Z,38.078,38.5946,10.648,4.3,mb,35,51,0.661,0.35,us,us7000jj4b,2023-05-15T02:49:12.040Z,"4 km NNW of Sincik, Turkey",earthquake,4.34,3.367,0.137,16,reviewed,us,us
2023-03-10T07:58:34.775Z,37.9912,37.4971,8.969,4.1,mb,24,71,0.678,1.2,us,us7000jirp,2023-05-15T02:49:30.040Z,"5 km ENE of Nurhak, Turkey",earthquake,2.02,5.297,0.234,5,reviewed,us,us
2023-03-10T02:28:15.208Z,38.6968,35.3499,6,4.8,mwr,48,35,0.419,1.07,us,us7000jiph,2023-05-15T02:49:34.040Z,"10 km WNW of Hac?lar, Turkey",earthquake,4.09,1.878,0.052,36,reviewed,us,us
2023-03-09T23:34:17.926Z,38.0554,38.4498,5.379,4,mwr,39,74,0.68,0.69,us,us7000jin6,2023-05-15T02:49:38.040Z,"14 km W of Sincik, Turkey",earthquake,2.31,6.334,0.066,22,reviewed,us,us
2023-03-09T18:55:28.646Z,38.0443,38.4499,10,4.3,mwr,76,28,0.67,0.88,us,us7000jikw,2023-05-15T02:49:42.040Z,"14 km W of Sincik, Turkey",earthquake,4.59,1.852,0.057,30,reviewed,us,us
2023-03-07T14:18:21.324Z,38.8412,37.3634,10,4.2,mwr,35,52,0.798,0.78,us,us7000jhwd,2023-05-15T02:50:17.040Z,"Central Turkey",earthquake,2.73,1.881,0.062,25,reviewed,us,us
2023-03-07T11:53:38.620Z,38.7072,35.3412,3.922,4.1,mwr,58,35,0.421,0.39,us,us7000jhvq,2023-05-15T02:50:19.040Z,"11 km NW of Hac?lar, Turkey",earthquake,3.3,4.802,0.052,35,reviewed,us,us
2023-03-07T11:47:27.545Z,38.6363,35.2749,5,4.7,mwr,107,40,0.497,0.39,us,us7000jhvn,2023-05-15T02:50:19.040Z,"15 km W of Hac?lar, Turkey",earthquake,3.48,1.844,0.051,37,reviewed,us,us
2023-03-07T09:40:12.279Z,37.6641,36.608,8.301,4.4,mb,67,55,0.225,0.57,us,us7000jhv7,2023-05-15T02:50:20.040Z,"24 km ENE of And?r?n, Turkey",earthquake,3.85,4.734,0.086,39,reviewed,us,us
2023-03-06T22:14:57.396Z,36.1589,36.0428,10,4,mb,31,52,1.379,0.57,us,us7000jhrd,2023-05-15T02:50:25.040Z,"2 km NNE of Uzunba?, Turkey",earthquake,4.77,1.929,0.149,12,reviewed,us,us
2023-03-06T13:03:25.671Z,38.197,37.2109,14.422,4,mb,30,60,0.66,0.82,us,us7000jhmg,2023-05-15T02:50:28.040Z,"1 km SE of Elbistan, Turkey",earthquake,2.72,5.095,0.298,3,reviewed,us,us
2023-03-06T11:02:56.996Z,36.2202,36.0072,10,4,mb,39,117,1.355,0.31,us,us7000jhlx,2023-05-15T02:50:28.040Z,"5 km W of Toygarl?, Turkey",earthquake,3.21,1.914,0.139,14,reviewed,us,us
2023-03-06T08:14:16.810Z,36.1213,36.1681,10,4.3,mb,44,90,1.342,0.59,us,us7000jhl4,2023-05-15T02:50:30.040Z,"4 km SE of Gümü?göze, Turkey",earthquake,4.35,1.439,0.133,17,reviewed,us,us
2023-03-06T05:51:08.086Z,37.9373,37.9093,4.878,4.1,mb,35,92,0.877,0.23,us,us7000jhkj,2023-05-15T02:50:30.040Z,"15 km N of Tut, Turkey",earthquake,2.02,5.555,0.197,7,reviewed,us,us
2023-03-06T02:16:02.969Z,36.1816,36.0375,10,4,mb,28,160,1.366,0.65,us,us7000jhjt,2023-05-15T02:50:32.040Z,"4 km N of Uzunba?, Turkey",earthquake,5.2,1.972,0.259,4,reviewed,us,us
2023-03-05T20:49:46.490Z,36.7867,36.1842,10,4.8,mwr,129,60,0.802,0.88,us,us7000jhi7,2023-05-15T02:50:35.040Z,"7 km SW of Dörtyol, Turkey",earthquake,4.89,1.816,0.066,22,reviewed,us,us
2023-03-05T06:25:43.024Z,34.7587,38.0259,10.012,4,mb,31,157,2.498,0.53,us,us7000jhfy,2023-05-15T02:50:40.040Z,"32 km NW of Tadmur, Syria",earthquake,4.29,6.65,0.156,11,reviewed,us,us
2023-03-04T05:27:34.779Z,38.0299,38.2134,2.86,4.2,mb,35,82,0.76,0.71,us,us7000jh8x,2023-05-08T02:00:43.040Z,"2 km WNW of Çelikhan, Turkey",earthquake,4.71,5.136,0.147,13,reviewed,us,us
2023-03-03T02:53:43.065Z,37.8395,36.7004,7.12,5,mww,85,26,0.369,0.9,us,us7000jgyv,2023-05-08T02:00:31.040Z,"26 km SE of Göksun, Turkey",earthquake,5.78,3.331,0.059,28,reviewed,us,us
2023-03-02T13:35:54.000Z,38.2315,38.1119,6.914,3.4,ml,16,70,0.878,0.71,us,us7000jgt5,2023-05-08T02:00:20.040Z,"13 km WSW of Ye?ilyurt, Turkey",earthquake,1.65,7.73,0.069,28,reviewed,us,us
2023-03-01T16:37:59.849Z,37.2659,37.0676,9.357,4.4,mb,39,104,0.147,0.78,us,us7000jgly,2023-05-08T02:00:10.040Z,"31 km ENE of Nurda??, Turkey",earthquake,5.27,2.865,0.138,15,reviewed,us,us
2023-03-01T10:52:36.385Z,41.3069,44.0089,10.051,4.2,mb,18,57,0.406,0.83,us,us7000jgj7,2023-05-08T02:00:07.040Z,"21 km WNW of Metsavan, Armenia",earthquake,2.85,5.716,0.215,6,reviewed,us,us
2023-03-01T07:20:23.043Z,36.3065,36.097,10,4.7,mb,87,66,1.243,0.92,us,us7000jgic,2023-05-08T02:00:06.040Z,"7 km W of Anayazi, Turkey",earthquake,5.57,1.84,0.072,58,reviewed,us,us
2023-03-01T04:15:31.399Z,37.7611,37.8869,10,4.3,mb,31,109,0.798,0.74,us,us7000jgev,2023-05-08T02:00:03.040Z,"4 km SW of Tut, Turkey",earthquake,2.28,1.952,0.218,6,reviewed,us,us
2023-03-01T02:23:22.581Z,37.9019,36.8966,10,4.1,mwr,39,62,0.396,0.79,us,us7000jged,2023-05-08T02:00:02.040Z,"Central Turkey",earthquake,6.86,1.925,0.058,29,reviewed,us,us
2023-02-28T23:32:10.728Z,37.2808,37.0318,11.969,4.1,mb,25,106,0.179,0.61,us,us7000jgdf,2023-05-08T02:00:01.040Z,"29 km ENE of Nurda??, Turkey",earthquake,3.19,5.071,0.303,3,reviewed,us,us
2023-02-28T18:51:44.658Z,37.2588,36.992,13.18,4.1,mb,28,104,0.194,0.81,us,us7000jgbe,2023-05-08T01:59:58.040Z,"24 km ENE of Nurda??, Turkey",earthquake,3.42,3.809,0.212,6,reviewed,us,us
